id,voen,buyer_name,address,competition_count,event_statuses,sample_event_ids,last_publish_date,sample_document_number,source
etender-buyer-79,1505806771,"""AZƏRBAYCAN RESPUBLİKASI DÖVLƏT EHTİYATLARI AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ","Azərbaycan, Bakı ş, Heydər Əliyev pr. 152, AZ1029 Chinar Plaza Biznes Mərkəzi, 23-cü mərtəbə",123,active | awarded | cancelled | other,353718 | 352922 | 352186 | 351323 | 351322,2026-06-11,2026/AT/02878/V1,etender.gov.az/main/competitions
etender-buyer-80,2300336431,GƏNCƏ ŞƏHƏR MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ,Heydər Əliyev Meydanı inzibati Bina otaq 410,123,active | awarded | cancelled | other,353671 | 353539 | 352925 | 350363 | 350619,2026-06-11,2026/AT/02870/V1,etender.gov.az/main/competitions
etender-buyer-81,1701344461,AZƏRBAYCAN RESPUBLİKASININ SƏFƏRBƏRLİK VƏ HƏRBİ XİDMƏTƏ ÇAĞIRIŞ ÜZRƏ DÖVLƏT XİDMƏTİ,"Bakı şəhəri, Səbail rayonu, Zərifə Əliyeva prospekti 30.",120,active | awarded | cancelled | other,353867 | 353463 | 353120 | 353110 | 350387,2026-06-16,2026/AT/02922/V1,etender.gov.az/main/competitions
etender-buyer-82,1300231171,"""AZƏRBAYCAN TEXNİKİ UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ",Hüseyn Cavid pr-25,118,active | awarded | cancelled | other,354410 | 354156 | 353453 | 353018 | 353017,2026-06-24,2026/AT/03102/V1,etender.gov.az/main/competitions
etender-buyer-83,9900037841,"""RADİO-TELEVİZİYA YAYIMI VƏ PEYK KOMMUNİKASİYASI"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",Abbasqulu Abbaszadə küçəsi 126,118,active | awarded | cancelled | other,353649 | 352056 | 301186 | 299846 | 299677,2026-06-10,2026/AT/02399/V2,etender.gov.az/main/competitions
etender-buyer-84,1702893761,"""AZƏRBAYCAN İNVESTİSİYA HOLDİNQİ"" PUBLİK HÜQUQİ ŞƏXSİ","AZ1005, Bakı ş, Səbail r, Azərbaycan prospekti 6",117,active | awarded | cancelled | other,354377 | 354313 | 351313 | 349235 | 348924,2026-06-24,2026/AT/03086/V1,etender.gov.az/main/competitions
etender-buyer-85,1000444591,TEXNOLOJİ İSTEHSALAT KOMPLEKTLƏŞDİRMƏ İDARƏSİ,M.Rəsulzadə qəsəbəsi  keçid 1285,117,active | awarded | cancelled | other,296480 | 289911 | 274312 | 348343 | 334842,2023-10-11,72377,etender.gov.az/main/competitions
etender-buyer-86,1300489621,"""BAKI DÖVLƏT UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Yasamal rayonu, Akademik Zahid Xəlilov küç. 33",116,active | awarded | cancelled | other,354470 | 354076 | 261798 | 257040 | 347489,2026-06-25,2026/AT/03014/V2,etender.gov.az/main/competitions
etender-buyer-87,1300452181,AKADEMİK M.TOPÇUBAŞOV ADINA ELMİ CƏRRAHİYƏ MƏRKƏZİ,Bakı şəhəri Şərifzadə-196,116,active | awarded | cancelled | other,354047 | 351080 | 296459 | 293013 | 291500,2026-06-18,2026/AT/02979/V1,etender.gov.az/main/competitions
etender-buyer-88,2300213451,"""GƏNCƏ ŞƏHƏR BİRLƏŞMİŞ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Gəncə şəhəri Nizami prospekti 412,116,active | awarded | cancelled | other,353055 | 352589 | 322433 | 303810 | 261964,2026-06-02,2026/AT/02660/V1,etender.gov.az/main/competitions
etender-buyer-89,1400049171,AZƏRBAYCAN RESPUBLIKASI SƏHİYYƏ NAZİRLİYİ,"Bakı şəhəri, Nəsimi rayonu, M.Mirqasımov küçəsi 1A",114,active | awarded | cancelled | other,353950 | 352181 | 320839 | 299723 | 297553,2026-06-17,2026/AT/02944/V1,etender.gov.az/main/competitions
etender-buyer-90,1700015381,AZƏRBAYCAN RESPUBLİKASI MƏDƏNİYYƏT NAZİRLİYİ,"AZ1000, Azərbaycan Respublikası, Bakı şəhəri, Üzeyir Hacıbəyli küçəsi, ev 84",112,active | awarded | cancelled | other,299708 | 276506 | 276368 | 276032 | 271599,2023-12-18,75939,etender.gov.az/main/competitions
etender-buyer-91,1000469951,Azərbaycan Respublikası Milli Arxiv İdarəsi,"AZ1106, Bakı şəhəri, Ziya Bünyadov prospekti, 3",109,awarded | cancelled | other,345368 | 346379 | 345367 | 334873 | 335905,1768238112,2026/AT/00051/V1,etender.gov.az/main/competitions
etender-buyer-92,1502467501,"""İNNOVASİYALAR MƏRKƏZİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","Bakı şəhəri, Akademik Həsən Əliyev küçəsi 36",107,active | awarded | cancelled | other,354635 | 354492 | 348841 | 290968 | 348842,2026-06-30,2026/AT/03185/V1,etender.gov.az/main/competitions
etender-buyer-93,1008078521,"""SƏHİYYƏNİN TƏMİNAT MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Azərbaycan Respublikası. Bakı şəhəri, AZ 1022 akad. M.Mirqasımov küç. 1A",106,active | awarded | cancelled | other,354434 | 354343 | 354031 | 352933 | 352828,2026-06-25,2026/AT/03076/V2,etender.gov.az/main/competitions
etender-buyer-94,1700332731,"AILƏ, QADİN VƏ UŞAQ PROBLEMLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİ",Baki sheheri Hokumet evi 4 cu qapi,105,active | awarded | cancelled | other,352723 | 282137 | 348762 | 344904 | 344903,2026-05-22,2026/AT/02549/V1,etender.gov.az/main/competitions
etender-buyer-95,1700865471,"""DƏNİZKƏNARI BULVAR İDARƏSİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı ş., Səbail ray. Neftçilər pr.2A",104,active | awarded | cancelled | other,352728 | 352725 | 352255 | 351127 | 294559,2026-05-22,2026/AT/02551/V1,etender.gov.az/main/competitions
etender-buyer-96,1300204371,"""İCTİMAİ SƏHİYYƏ VƏ İSLAHATLAR MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Yasamal rayonu , H.Zərdabi 96",103,active | awarded | cancelled | other,353414 | 353232 | 352799 | 348753 | 335327,2026-06-08,2026/AT/02346/V2,etender.gov.az/main/competitions
etender-buyer-97,1703026891,AZƏRBAYCAN RESPUBLİKASI PREZİDENTİNİN TƏHLÜKƏSİZLİK XİDMƏTİ,"AZ1066, Bakı şəhəri, Səbail rayonu Lermontov küçəsi, 68",102,active | awarded | cancelled | other,354632 | 354564 | 354368 | 354365 | 354163,2026-06-30,2026/AT/02595/V3,etender.gov.az/main/competitions
etender-buyer-98,1503112971,BAKI NƏQLİYYAT AGENTLİYİ PUBLİK HÜQUQİ ŞƏXS,"Bakı şəhəri, Ziya Bünyadov 111",102,active | awarded | cancelled | other,267548 | 250848 | 284742 | 284386 | 283123,2022-04-05,39923,etender.gov.az/main/competitions
etender-buyer-99,1500495621,FÖVQƏLADƏ HALLAR NAZİRLİYİ TİKİNTİDƏ TƏHLÜKƏSİZLİYƏ NƏZARƏT DÖVLƏT AGENTLİYİNİN TİKİLMƏKDƏ OLAN OBYEKTLƏRİN BİRLƏŞMİŞ MÜDRİYYƏTİ,"Bakı şəhəri Füzuli küçəsi, bina 69, 5-ci mərtəbə",101,active | awarded | cancelled | other,354231 | 354170 | 354089 | 351295 | 351140,2026-06-22,2026/AT/03043/V1,etender.gov.az/main/competitions
etender-buyer-100,1700235621,AZƏRBAYCAN RESPUBLİKASI MİLLİ MƏCLİSİ,"Azərbaycan Respublikası, Bakı, AZ 1152, Parlament prospekti 1",101,active | awarded | cancelled | other,353892 | 353890 | 353227 | 313069 | 350476,2026-06-16,2026/AT/02929/V1,etender.gov.az/main/competitions
etender-buyer-101,1500046011,AZƏRBAYCAN RESPUBLİKASI ELM VƏ TƏHSİL NAZİRLİYİ,Bakı şəhəri Xətai prospekti 49,100,active | awarded | cancelled | other,276907 | 269340 | 348438 | 348809 | 348811,2022-10-12,49331,etender.gov.az/main/competitions
etender-buyer-102,1603161411,"""ENERJİ MƏSƏLƏLƏRİNİ TƏNZİMLƏMƏ AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXS","AZ 1000, Bakı şəhəri, Səbail rayonu, Üzeyir Hacıbəyov, ev. 84, M08, q40",98,active | awarded | cancelled | other,354452 | 354447 | 354095 | 352649 | 352648,2026-06-25,2026/AT/03110/V1,etender.gov.az/main/competitions
etender-buyer-103,1300428851,"""AKADEMİK M.Ə.MİRQASIMOV ADINA RESPUBLİKA KLİNİK XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Bakı şəhəri Şərifzadə küç 212,98,active | awarded | cancelled | other,348797 | 349694 | 349999 | 348533 | 345700,2026-03-17,2026/AT/01288/V1,etender.gov.az/main/competitions
etender-buyer-104,1500194341,BAKI ŞƏHƏR MƏNZİL-KOMMUNAL TƏSƏRRÜFATI DEPARTAMENTİNİN SANİTARİYA VƏ TEXNİKİ TƏMİZLİK İDARƏSİ,"Bakı şəhəri, Balaxanı şossesi 12",97,active | awarded | cancelled | other,327831 | 327681 | 322756 | 300076 | 291910,2025-03-18,107922,etender.gov.az/main/competitions
etender-buyer-105,1501267101,AZƏRBAYCAN RESPUBLİKASI TƏHSİL NAZİRLİYİ NƏZDİNDƏ TƏHSİL SİSTEMİNİN İNFORMASİYALAŞDIRILMASI İDARƏSİ,"Bakı şəhəri, Nərimanov rayonu, Azadlıq prospekti, 909-cu məhəllə",96,active | awarded | cancelled | other,353196 | 351884 | 351704 | 351497 | 305818,2026-06-03,2026/AT/02712/V1,etender.gov.az/main/competitions
etender-buyer-106,1500374911,AZƏRBAYCAN DÖVLƏT BƏDƏN TƏRBİYƏSİ VƏ İDMAN AKADEMİYASI,Bakı F.X.Xoyski küç.98,96,active | awarded | cancelled | other,351480 | 295445 | 233480 | 349970 | 345431,2026-05-04,2026/AT/02152/V1,etender.gov.az/main/competitions
etender-buyer-107,1700091281,"""AZƏRBAYCAN DÖVLƏT İQTİSAD UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXS","Bakı şəhəri, İstiqlaliyyət küçəsi 6",94,active | awarded | cancelled | other,353978 | 351896 | 350500 | 349443 | 348266,2026-06-17,2026/AT/02956/V1,etender.gov.az/main/competitions
etender-buyer-108,1301261241,"""ADA"" UNİVERSİTETİ","ADA Universiteti, Nərimanov rayonu, Əhmədbəy Ağoğlu 61",93,active | awarded | cancelled | other,354529 | 351601 | 309977 | 285277 | 276635,2026-06-25,2026/AT/03144/V1,etender.gov.az/main/competitions
etender-buyer-109,2000146301,AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASININ AKADEMİK Y.H.MƏMMƏDƏLİYEV ADINA NEFT-KİMYA PROSESLƏRİ İNSTİTUTU,"Bakı şəhəri , Xocalı prospekti-30",93,active | awarded | cancelled | other,295923 | 292892 | 292812 | 288904 | 282723,2023-09-29,71787,etender.gov.az/main/competitions
etender-buyer-110,1700341621,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİNİN TİBB İDARƏSİ,Azadlıq prospekti 161,92,active | awarded | cancelled | other,300738 | 282181 | 266802 | 264782 | 349604,2024-02-12,77441,etender.gov.az/main/competitions
etender-buyer-111,1500217391,BAKI ŞƏHƏR HEYVANAT PARKI,BAKIXANOV 39,91,active | awarded | cancelled | other,249374 | 248858 | 234973 | 350329 | 345961,2020-11-12,19188,etender.gov.az/main/competitions
etender-buyer-112,1500395041,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİNƏ BİLAVASİTƏ TABE OLAN A.N.HEYDƏROV ADINA RESPUBLİKA HOSPİTALI,Bakı ş. Ziya Bünyadov pr 36,90,active | awarded | cancelled | other,354421 | 269743 | 232301 | 350988 | 350858,2026-06-24,2026/AT/02830/V2,etender.gov.az/main/competitions
etender-buyer-113,1503323631,"Azərbaycan Respublikası ""Azərxalça"" Açıq Səhmdar Cəmiyyəti","Şumqayıt ş. Kimyaçılar küçəsi, ev1 AZ5002",90,active | awarded | cancelled | other,354369 | 354022 | 346444 | 348202 | 332446,2026-06-24,2026/AT/03083/V1,etender.gov.az/main/competitions
etender-buyer-114,1400463891,RESPUBLİKA QİÇS-LƏ MÜBARİZƏ MƏRKƏZİ,,90,active | awarded | cancelled | other,351063 | 347544 | 347539 | 347538 | 346567,2026-04-28,2026/AT/02018/V1,etender.gov.az/main/competitions
etender-buyer-115,1308009551,"""İNNOVASİYA VƏ RƏQƏMSAL İNKİŞAF AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Atatürk prospekti 89, AZ1069",89,active | awarded | cancelled | other,354060 | 354059 | 354044 | 353828 | 352890,2026-06-18,2026/AT/02986/V1,etender.gov.az/main/competitions
etender-buyer-116,3200033881,AĞDAM RAYON İCRA HAKİMİYYƏTİ,"Ağdam rayonu , Quzanlı qəsəbəsi",88,active | awarded | cancelled | other,353522 | 353520 | 353519 | 353376 | 353375,2026-06-09,2026/AT/02838/V1,etender.gov.az/main/competitions
etender-buyer-117,1701622931,"""BAKUBUS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","AZ1091, Bakı şəhəri, Suraxanı rayonu, Zığ qəsəbəsi, Zığ-Hövsan yolu 1-ci km “1”",88,awarded | cancelled | other,345044 | 259357 | 255593 | 253671 | 253717,1766600131,2025/AT/01070/V1,etender.gov.az/main/competitions
etender-buyer-118,1800199141,"""3 NÖMRƏLİ ŞƏHƏR KLİNİK XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri,Sabunçu rayon Ə.Məmmədəliyev küç 21 ",86,active | awarded | cancelled | other,353567 | 348904 | 348397 | 303861 | 346542,2026-06-09,2026/AT/02849/V1,etender.gov.az/main/competitions
etender-buyer-119,3100805251,"""ABŞERON RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ","Abşeron rayon, Xırdalan şəhəri",82,active | awarded | cancelled | other,354280 | 353219 | 352283 | 352282 | 316270,2026-06-23,2026/AT/03063/V1,etender.gov.az/main/competitions
etender-buyer-120,2701171541,"""MİNGƏÇEVİR ŞƏHƏR MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ","Mingəçevir şəhəri, 20 Yanvar küçəsi 12",82,active | awarded | cancelled | other,353516 | 352519 | 349733 | 264073 | 263505,2026-06-09,2026/AT/02436/V2,etender.gov.az/main/competitions
etender-buyer-121,1100496071,"""AZƏRBAYCAN YAŞILLAŞDIRMA VƏ LANDŞAFT QURULUŞU"" AÇIQ SƏHMDAR CƏMİYYƏTİ","Bakı şəhəri, Nobel 61",82,active | awarded | cancelled | other,350980 | 349851 | 351054 | 347037 | 334915,2026-04-27,2026/AT/01991/V1,etender.gov.az/main/competitions
etender-buyer-122,1400421021,ƏDLİYYƏ NAZİRLİYİ TİBB BAŞ İDARƏSİ,"Bakı şəhəri, Yasamal rayonu, Sadıx Dadaşov küçəsi, ev 84, mənzil 3/4",81,active | awarded | cancelled | other,354573 | 354051 | 354009 | 275985 | 267296,2026-06-29,2026/AT/03166/V1,etender.gov.az/main/competitions
etender-buyer-123,1703188621,"""DÖVLƏT DƏNİZ VƏ LİMAN AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Səbail rayonu, Xanlar küçəsi 2 B",81,active | awarded | cancelled | other,353215 | 269075 | 351045 | 350017 | 349500,2026-06-04,2026/AT/02722/V1,etender.gov.az/main/competitions
etender-buyer-124,1702211061,AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT REKLAM AGENTLİYİ PUBLİK HÜQUQİ ŞƏXSİ, Bakı şəhəri ,80,active | awarded | cancelled | other,354412 | 353203 | 352604 | 352464 | 351903,2026-06-24,2026/AT/03103/V1,etender.gov.az/main/competitions
etender-buyer-125,1001667391,"""AZƏRBAYCAN RESPUBLİKASININ PREZİDENTİ YANINDA KÜTLƏVİ İNFORMASİYA VASİTƏLƏRİNİN İNKİŞAFINA DÖVLƏT DƏSTƏYİ"" FONDU","Bakı ş, Mətbuat prospekti, 529-cu məhəllə",80,active | awarded | cancelled | other,353400 | 353399 | 339467 | 347123 | 339022,2026-06-08,2026/AT/02789/V1,etender.gov.az/main/competitions
etender-buyer-126,1700711731,"""İÇƏRİŞƏHƏR"" DÖVLƏT TARİX-MEMARLIQ QORUĞU İDARƏSİ PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Səbail rayonu, İçərişəhər, A.Zeynallı küçəsi, 20/85",80,active | awarded | cancelled | other,350998 | 348628 | 299782 | 299313 | 348630,2026-04-27,2026/AT/01999/V1,etender.gov.az/main/competitions
etender-buyer-127,5200287501,"“CƏBRAYIL, QUBADLI VƏ ZƏNGİLAN RAYONLARINDA BƏRPA, TİKİNTİ VƏ İDARƏETMƏ XİDMƏTİ” PUBLİK HÜQUQİ ŞƏXSİ","Zəngilan rayonu, Zəngilan şəhəri",79,active | awarded | cancelled | other,354436 | 352787 | 351431 | 350204 | 350202,2026-06-25,2026/AT/02677/V2,etender.gov.az/main/competitions
etender-buyer-128,1500249931,"""5 NÖMRƏLİ ŞƏHƏR KLİNİK XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Nərimanov rayonu, F. Xoyski, 85",78,active | awarded | cancelled | other,354415 | 353512 | 353403 | 343904 | 323441,2026-06-24,2026/AT/03104/V1,etender.gov.az/main/competitions
etender-buyer-129,1305619841,"""AZƏRBAYCAN RESPUBLİKASININ SAHİBKARLIĞIN İNKİŞAFI FONDU"" PUBLİK HÜQUQİ ŞƏXS","Bakı şəhəri, Yasamal rayonu, Şərifzadə küç., 172",78,active | awarded | cancelled | other,326479 | 304622 | 325240 | 325937 | 326584,2025-02-27,106426,etender.gov.az/main/competitions
etender-buyer-130,1700241041,M.F.AXUNDOV ADINA MİLLİ KİTABXANA,Xəqani 57,77,active | awarded | cancelled | other,292794 | 255739 | 350802 | 344170 | 342668,2023-07-21,68420,etender.gov.az/main/competitions
etender-buyer-131,7300145781,Tovuz Rayon İcra Hakimiyyəti,"AZ6000, Tovuz şəhəri, İstiqlaL  küç. 2",76,active | awarded | cancelled | other,306368 | 298311 | 298195 | 298188 | 278195,2024-05-08,83979,etender.gov.az/main/competitions
etender-buyer-132,9900063851,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİNİN BAŞ DÖVLƏT YOL POLİSİ İDARƏSİ,Xırdalan Binəqədi şossesi 4,76,awarded | cancelled | other,345452 | 344945 | 345199 | 344111 | 344650,1768412668,2026/AT/00090/V1,etender.gov.az/main/competitions
etender-buyer-133,3400055401,AĞCABƏDİ SUVARMA SİSTEMLƏRİ İDARƏSİ,Ağcabədi rayon N. Abdullayev küçəsi 04,74,awarded | cancelled | other,338677 | 338344 | 332333 | 304358 | 293919,1757695094,119055,etender.gov.az/main/competitions
etender-buyer-134,1300597461,MİLLİ ONKOLOGİYA MƏRKƏZİ,"H.Zərdabi küçəsi 79 ""B""",73,active | awarded | cancelled | other,353068 | 350807 | 350581 | 346698 | 325763,2026-06-02,2026/AT/02664/V1,etender.gov.az/main/competitions
etender-buyer-135,1000341661,"""PROTEZ-ORTOPEDİK İSTEHSALAT VƏ REABİLİTASİYA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı ş.,S.Ə.Şirvani 3",72,active | awarded | cancelled | other,354353 | 344717 | 349953 | 347679 | 344676,2026-06-23,2026/AT/02382/V2,etender.gov.az/main/competitions
etender-buyer-136,1700007431,AZƏRBAYCAN  MİLLİ  ELMLƏR AKADEMİYASININ  İŞLƏR İDARƏSİ,"AZ1001, Bakı şəhəri, Səbail rayonu, İstiqlaliyyət küçəsi, 30",72,active | awarded | cancelled | other,354331 | 353561 | 352984 | 350155 | 350154,2026-06-23,2026/AT/02452/V3,etender.gov.az/main/competitions
etender-buyer-137,7300168331,TOVUZ  SU MELORASİYA  SİSTEMLƏRİNİN  İSTİSMARI İDARƏSİ,Tovuz rayon Düz Cırdaxan kəndi,72,active | awarded | cancelled | other,350600 | 350599 | 284756 | 278190 | 269750,2026-04-21,2026/AT/01864/V1,etender.gov.az/main/competitions
etender-buyer-138,3100098061,ABŞERON SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,"AZ0113, Abşeron rayonu, Gorədil qəsəbəsi",72,active | awarded | cancelled | other,289777 | 289175 | 267099 | 339695 | 334371,2023-05-18,65131,etender.gov.az/main/competitions
etender-buyer-139,4000209121,BƏRDƏ SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,Bərdə Zöhrabəyov 10,72,active | awarded | cancelled | other,273658 | 272072 | 269592 | 267069 | 349345,2022-08-04,45682,etender.gov.az/main/competitions
etender-buyer-140,1405001401,"""MİLLİ HEMATOLOGİYA VƏ TRANSFUZİOLOGİYA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",Mirəli Qaşqay 145,70,active | awarded | cancelled | other,354460 | 351803 | 348248 | 322007 | 320067,2026-06-25,2026/AT/03117/V1,etender.gov.az/main/competitions
etender-buyer-141,2902198151,"SUMQAYIT ŞƏHƏR İCRA HAKİMİYYƏTİ YANINDA ""MƏNZİL-KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ""","Sumqayıt şəhəri, 4 mikrorayon, 27a",70,active | awarded | cancelled | other,348403 | 348396 | 348359 | 297186 | 287419,2026-03-12,2026/AT/01137/V1,etender.gov.az/main/competitions
etender-buyer-142,1502122311,HEYDƏR ƏLİYEV MƏRKƏZİ,"Bakı şəhəri, Heydər Əliyev prospekti 1, AZ1033",69,active | awarded | cancelled | other,354420 | 353971 | 351797 | 292749 | 287505,2026-06-24,2026/AT/03105/V1,etender.gov.az/main/competitions
etender-buyer-143,1500325661,AZƏRBAYCAN RESPUBLİKASI QAÇQINLARIN VƏ MƏCBURİ KÖÇKÜNLƏRİN İŞLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİNİN TİKİLMƏKDƏ OLAN MÜƏSSİSƏLƏR MÜDİRİYYƏTİ,"Bakı şəhəri, Yasamal rayonu, Tbilisi prospekti 129",68,active | awarded | cancelled | other,354307 | 255150 | 350096 | 346163 | 344993,2026-06-23,2026/AT/03068/V1,etender.gov.az/main/competitions
etender-buyer-144,8300059331,"""CƏLİLABAD RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Cəlilabad Rayon M.Hüseyin küçəsi-82,68,active | awarded | cancelled | other,354269 | 354082 | 351834 | 340768 | 335346,2026-06-23,2026/AT/02983/V2,etender.gov.az/main/competitions
etender-buyer-145,1700326621,AZƏRBAYCAN RESPUBLİKASI ƏDLİYYƏ NAZİRLİYİ MƏHKƏMƏ EKSPERTİZASI MƏRKƏZİ,"Bakı şəhəri, Xaqani 24",68,active | awarded | cancelled | other,353770 | 351737 | 288264 | 284588 | 275488,2026-06-11,2026/AT/02463/V3,etender.gov.az/main/competitions
etender-buyer-146,1401033061,FÖVQƏLADƏ HALLAR NAZİRLİYİNİN ƏSASLI TİKİNTİ İDARƏSİ,Bakı şəhəri Nəsimi rayonu Füzuli küçəsi 69,67,active | awarded | cancelled | other,354534 | 353319 | 350376 | 336031 | 339244,2026-06-25,2026/AT/03147/V1,etender.gov.az/main/competitions
etender-buyer-147,1401555071,AZƏRBAYCAN RESPUBLİKASININ MALİYYƏ NAZİRLİYİNİN DÖVLƏT XƏZİNƏDARLIĞI AGENTLİYİ,"S. Vurğun küçəsi 135, Bakı, AZ1022",67,active | awarded | cancelled | other,350787 | 343567 | 235112 | 234701 | 234094,2026-04-23,2026/AT/01925/V1,etender.gov.az/main/competitions
etender-buyer-148,4300088331,QAX SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,Qax rayuonu Qaxbaş kəndi,67,awarded | cancelled | other,335123 | 334907 | 304119 | 296772 | 295008,1753200140,115492,etender.gov.az/main/competitions
etender-buyer-149,9900038911,DÖVLƏT RADİOTEZLİKLƏR İDARƏSİ,"AZ1010, Bakı ş., Droqal döngəsi, 702-ci məhəllə",66,active | awarded | cancelled | other,354481 | 353331 | 353330 | 352813 | 351608,2026-06-25,2026/AT/03126/V1,etender.gov.az/main/competitions
etender-buyer-150,3300090141,AĞDAŞ SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,Ağdaş rayonu Türyançay qəsəbəsi,66,active | awarded | cancelled | other,354228 | 353965 | 352619 | 351119 | 284034,2026-06-22,2026/AT/03042/V1,etender.gov.az/main/competitions
etender-buyer-151,5700115621,KÜRDƏMİR SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,"Kürdəmir şəhəri, Vaqif 70",66,active | awarded | cancelled | other,351237 | 304390 | 277028 | 267236 | 264256,2026-04-30,2026/AT/02066/V1,etender.gov.az/main/competitions
etender-buyer-152,4100023151,BİLƏSUVAR SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,"Biləsuvar şəhəri , Babək küçəsi, 5",66,active | awarded | cancelled | other,267358 | 334059 | 333733 | 330937 | 331546,2022-03-31,39642,etender.gov.az/main/competitions
