id,company_name,country,categories,stands,exhibitions,years,appearance_count,extra_json
expo-00720,MEDİCAL BEAUTY MMC,Azərbaycan,TƏRƏFDAŞLAR,B1026,Beauty Expo Baku,2019,1,"{""appearances"": [{""exhibition"": ""beautyexpo"", ""exhibition_label"": ""Beauty Expo Baku"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""B1026"", ""company_id"": ""5799"", ""source_url"": ""https://beautyexpo.az/az/exhibitors-list/year/2019""}]}"
expo-00721,MEGASEC LLC,Azərbaycan,,,Securex Caspian,2026,1,"{""appearances"": [{""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2026"", ""category"": """", ""stand"": ""-"", ""company_id"": ""352936"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2026""}]}"
expo-00722,MEMAR JURNALI,Azərbaycan,MEDİA,,BakuBuild,2021 | 2023,2,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2021"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2021""}, {""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""5865"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2023""}]}"
expo-00723,MERIT BRAND,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-7,InterFood Azerbaijan,2025,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2025"", ""category"": ""NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ"", ""stand"": ""4F102-7"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2025""}]}"
expo-00724,MESA GROUP,Azərbaycan,TƏRƏFDAŞLAR,B1110,Beauty Expo Baku,2019,1,"{""appearances"": [{""exhibition"": ""beautyexpo"", ""exhibition_label"": ""Beauty Expo Baku"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""B1110"", ""company_id"": ""5564"", ""source_url"": ""https://beautyexpo.az/az/exhibitors-list/year/2019""}]}"
expo-00725,METAK LLC,Azərbaycan,MEDİA | TƏRƏFDAŞ,1A150 | A1114,Caspian Agro Week,2019 | 2021 | 2022 | 2023 | 2024 | 2025 | 2026 | 2027,8,"{""appearances"": [{""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""A1114"", ""company_id"": ""4674"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2021"", ""category"": ""TƏRƏFDAŞ"", ""stand"": ""A1114"", ""company_id"": ""4674"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2021""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""A1114"", ""company_id"": ""4674"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2022""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""1A150"", ""company_id"": ""4674"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2023""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""1A150"", ""company_id"": ""4674"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""1A150"", ""company_id"": ""4674"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2026"", ""category"": ""TƏRƏFDAŞ"", ""stand"": ""1A150"", ""company_id"": ""4674"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2027"", ""category"": """", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2027""}]}"
expo-00726,"METALLPLASTPRIORITI, OOO",Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B240-3,BakuBuild,2023,1,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2023"", ""category"": ""ÇELYABİNSK VİLAYƏTİ"", ""stand"": ""1B240-3"", ""company_id"": """", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2023""}]}"
expo-00727,MEXANIKI TƏMIR ZAVODU MMC,Azərbaycan,MEDİA,2C056,Caspian Oil & Gas,2026,1,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""2C056"", ""company_id"": ""359617"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2026""}]}"
expo-00728,MFT ITALİA FOOD TECH,Azərbaycan,MEDİA,F2414,InterFood Azerbaijan,2019,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""F2414"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2019""}]}"
expo-00729,MG PLUS MMC,Azərbaycan,MEDİA | NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ | TƏRƏFDAŞ | TƏRƏFDAŞLAR,2M430 | M110 | M116,BakuBuild | Caspian Agro Week | Caspian Oil & Gas | InterFood Azerbaijan | TransLogistica Caspian,2025 | 2026,8,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2025"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2025"", ""category"": ""NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ"", ""stand"": ""M116"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""2M430"", ""company_id"": """", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2026""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2026"", ""category"": ""TƏRƏFDAŞ"", ""stand"": ""M110"", ""company_id"": ""335318"", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2026""}]}"
expo-00730,MG TRANSPORT,Azərbaycan,MEDİA,2T322,TransLogistica Caspian,2024,1,"{""appearances"": [{""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""2T322"", ""company_id"": ""300716"", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2024""}]}"
expo-00731,MICA (MIDEA CAUCASUS MMC),Azərbaycan,MEDİA,2A530 | 4A110,Aquatherm Baku,2023 | 2024 | 2025,3,"{""appearances"": [{""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""2A530"", ""company_id"": ""277240"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2023""}, {""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""2A530"", ""company_id"": ""277240"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""4A110"", ""company_id"": ""277240"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2025""}]}"
expo-00732,MICROTECH,Azərbaycan,MEDİA,2C006,Caspian Oil & Gas,2026,1,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2026"", ""category"": ""MEDİA"", ""stand"": ""2C006"", ""company_id"": ""352340"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2026""}]}"
expo-00733,MİLAN KALA PLAST CO.,Azərbaycan,MEDİA,F4018,InterFood Azerbaijan,2019,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""F4018"", ""company_id"": ""5312"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2019""}]}"
expo-00734,MİLLA,Azərbaycan,MEDİA | TƏRƏFDAŞ,1A210-4 | 1A210/5A140-1 | 5A040-1,Caspian Agro Week,2024 | 2025 | 2026,3,"{""appearances"": [{""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""1A210/5A140-1"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2024""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""1A210-4"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2026"", ""category"": ""TƏRƏFDAŞ"", ""stand"": ""5A040-1"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2026""}]}"
expo-00735,MİLLİ AEROKOSMİK AGENTLİYİ (MAKA),Azərbaycan,MEDİA,A3202-6,Securex Caspian,2022,1,"{""appearances"": [{""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""A3202-6"", ""company_id"": ""6924"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2022""}]}"
expo-00736,MİLLİ BROKER,Azərbaycan,MEDİA,2T332-3,TransLogistica Caspian,2024,1,"{""appearances"": [{""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2024"", ""category"": ""MEDİA"", ""stand"": ""2T332-3"", ""company_id"": """", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2024""}]}"
expo-00737,MİLLİ KİBER-TƏHLÜKƏSİZLİK KONSORSİUM,Azərbaycan,MEDİA,2320,Caspian Oil & Gas,2019,1,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""2320"", ""company_id"": ""5458"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2019""}]}"
expo-00738,MJS THAITAN DRİLLİNG SERVİCES,Azərbaycan,MEDİA,2C027,Caspian Oil & Gas,2023,1,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""2C027"", ""company_id"": ""8037"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2023""}]}"
expo-00739,MLK TECH GROUP MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,,BakuBuild,2023,1,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2023"", ""category"": ""ÇELYABİNSK VİLAYƏTİ"", ""stand"": ""-"", ""company_id"": ""7983"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2023""}]}"
expo-00740,MM TEXNIKA MMC,Azərbaycan,MEDİA,2A122,Aquatherm Baku,2023,1,"{""appearances"": [{""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2023"", ""category"": ""MEDİA"", ""stand"": ""2A122"", ""company_id"": ""298122"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2023""}]}"
expo-00741,MODUTEC LIMITED,Azərbaycan,MEDİA,C2003,Caspian Oil & Gas,2022,1,"{""appearances"": [{""exhibition"": ""caspianoilgas"", ""exhibition_label"": ""Caspian Oil & Gas"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""C2003"", ""company_id"": ""6979"", ""source_url"": ""https://caspianoilgas.az/az/exhibitors-list/year/2022""}]}"
expo-00742,MOLECULAB,Azərbaycan,MEDİA,3F006-1,Caspian Agro Week,2025,1,"{""appearances"": [{""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2025"", ""category"": ""MEDİA"", ""stand"": ""3F006-1"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2025""}]}"
expo-00743,MOLECULLAB,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,3F006-1,InterFood Azerbaijan,2025,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2025"", ""category"": ""NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ"", ""stand"": ""3F006-1"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2025""}]}"
expo-00744,MONOLİTH CASPİAN MMC,Azərbaycan,TƏRƏFDAŞLAR,1B038,BakuBuild,2025 | 2026,2,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2025"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""1B038"", ""company_id"": ""345295"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2025""}, {""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2026"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""-"", ""company_id"": """", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2026""}]}"
expo-00745,MR.BEE,Azərbaycan,MEDİA,F1010-9,InterFood Azerbaijan,2022,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""F1010-9"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2022""}]}"
expo-00746,MRT MMC,Azərbaycan,MEDİA,,BakuBuild,2022,1,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""7426"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2022""}]}"
expo-00747,MULTİSTAND,Azərbaycan,MEDİA,A5004,Caspian Agro Week,2022,1,"{""appearances"": [{""exhibition"": ""caspianagroweek"", ""exhibition_label"": ""Caspian Agro Week"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""A5004"", ""company_id"": """", ""source_url"": ""https://caspianagroweek.az/az/exhibitors-list/year/2022""}]}"
expo-00748,MURMANSK VİLAYƏTİNİN İXRACA DƏSTƏK MƏRKƏZİ,Azərbaycan,MURMANSK VİLAYETİ,3F044-5,InterFood Azerbaijan,2023,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2023"", ""category"": ""MURMANSK VİLAYETİ"", ""stand"": ""3F044-5"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2023""}]}"
expo-00749,MYVİDEO.AZ,Azərbaycan,MEDİA,,Aquatherm Baku | BakuBuild | Beauty Expo Baku | Securex Caspian | TransLogistica Caspian,2019 | 2021,6,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4374"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2021"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4374"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2021""}, {""exhibition"": ""aquatherm"", ""exhibition_label"": ""Aquatherm Baku"", ""year"": ""2021"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4374"", ""source_url"": ""https://aquatherm.az/az/exhibitors-list/year/2021""}, {""exhibition"": ""beautyexpo"", ""exhibition_label"": ""Beauty Expo Baku"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4374"", ""source_url"": ""https://beautyexpo.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4374"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""translogistica"", ""exhibition_label"": ""TransLogistica Caspian"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""-"", ""company_id"": ""4374"", ""source_url"": ""https://translogistica.az/az/exhibitors-list/year/2019""}]}"
expo-00750,MÜDAFİƏ SƏNAYESİ NAZİRLİYİNİN ELMİ-TƏDQİQAT İNSTİTUTU,Azərbaycan,MEDİA,A3202-5,Securex Caspian,2022,1,"{""appearances"": [{""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""A3202-5"", ""company_id"": ""6923"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2022""}]}"
expo-00751,MƏHƏMMƏD ƏHMƏDOV,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F040-8,InterFood Azerbaijan,2025,1,"{""appearances"": [{""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2025"", ""category"": ""NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ"", ""stand"": ""1F040-8"", ""company_id"": """", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2025""}]}"
expo-00752,MƏRKƏZİ TƏMİNAT VƏ MARKETİNQ İDARƏSİ,Azərbaycan,MEDİA,A1106-1,Securex Caspian,2022,1,"{""appearances"": [{""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2022"", ""category"": ""MEDİA"", ""stand"": ""A1106-1"", ""company_id"": """", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2022""}]}"
expo-00753,MƏRMƏR XALÇA CONTRUCTİON,Azərbaycan,TƏRƏFDAŞLAR,B1224,BakuBuild,2021,1,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2021"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""B1224"", ""company_id"": ""6656"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2021""}]}"
expo-00754,MƏTANƏT-A ŞİRKƏTİ,Azərbaycan,TƏRƏFDAŞLAR,1B240,BakuBuild,2025,1,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2025"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""1B240"", ""company_id"": ""5982"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2025""}]}"
expo-00755,NABUCCO A&C,Azərbaycan,MEDİA | TƏRƏFDAŞLAR,B1114 | B1324 | F1004,BakuBuild | InterFood Azerbaijan | Securex Caspian,2019 | 2021,4,"{""appearances"": [{""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""B1114"", ""company_id"": ""4654"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""bakubuild"", ""exhibition_label"": ""BakuBuild"", ""year"": ""2021"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""B1324"", ""company_id"": ""4654"", ""source_url"": ""https://bakubuild.az/az/exhibitors-list/year/2021""}, {""exhibition"": ""interfood"", ""exhibition_label"": ""InterFood Azerbaijan"", ""year"": ""2019"", ""category"": ""MEDİA"", ""stand"": ""F1004"", ""company_id"": ""4654"", ""source_url"": ""https://interfood.az/az/exhibitors-list/year/2019""}, {""exhibition"": ""securexcaspian"", ""exhibition_label"": ""Securex Caspian"", ""year"": ""2019"", ""category"": ""TƏRƏFDAŞLAR"", ""stand"": ""B1114"", ""company_id"": ""4654"", ""source_url"": ""https://securexcaspian.az/az/exhibitors-list/year/2019""}]}"
