id,company_name,country,category,stand,exhibition_site,exhibition_label,exhibition_year,exhibition_id,company_id,source_url
expo-raw-001536,LALAFO.AZ,Azərbaycan,MEDİA,P112,translogistica,TransLogistica Caspian,2019,174,4496,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001537,MAKINA.AZ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,5282,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001538,MYVİDEO.AZ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4374,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001539,NAVİGATOR.AZ,Azərbaycan,MEDİA,P114,translogistica,TransLogistica Caspian,2019,174,,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001540,SALAMNEWS İNFORMASİYA AGENTLİYİ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4267,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001541,SPUTNİK AZƏRBAYCAN BEYNƏLXALQ İNFORMASİYA AGENTLİYİ VƏ RADİOSU,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4269,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001542,URBAN.AZ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4835,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001543,VİDEO.AZ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4378,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001544,İTİCKET.AZ LLC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4373,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001545,ABŞERON LOGİSTİKA MƏRKƏZİ,Azərbaycan,MEDİA,1116,translogistica,TransLogistica Caspian,2019,174,5511,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001546,AS PROF LOGISTICS MMC,Azərbaycan,MEDİA,1010,translogistica,TransLogistica Caspian,2019,174,5516,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001547,AZ LOGISTIKA AND MANAGEMENT SERVICES MMC,Azərbaycan,MEDİA,1106,translogistica,TransLogistica Caspian,2019,174,4773,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001548,AZTECH & TEGETA MOTORS MMC,Azərbaycan,MEDİA,1002,translogistica,TransLogistica Caspian,2019,174,4770,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001549,AZVIRT MMC,Azərbaycan,MEDİA,1108,translogistica,TransLogistica Caspian,2019,174,4776,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001550,AZƏRBAYCAN AVTOMOBİL YOLLARI DÖVLƏT AGENTLİYİ,Azərbaycan,MEDİA,1114,translogistica,TransLogistica Caspian,2019,174,4778,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001551,AZƏRBAYCAN DƏMİR YOLLARI QSC,Azərbaycan,MEDİA,1122,translogistica,TransLogistica Caspian,2019,174,5063,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001552,AZƏRBAYCAN RESPUBLİKASI SAHİBKARLAR (İŞƏGÖTÜRƏNLƏR) TƏŞKİLATLARI MİLLİ KONFEDERASİYASI,Azərbaycan,MEDİA,1032,translogistica,TransLogistica Caspian,2019,174,4292,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001553,AZƏRBAYCAN RESPUBLİKASININ KİÇİK VƏ ORTA BİZNESİN İNKİŞAFI AGENTLİYİ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4316,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001554,AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ (AZPROMO),Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4289,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001555,AZƏRBAYCAN XƏZƏR DƏNİZ GƏMİÇİLİYİ QSC,Azərbaycan,MEDİA,1120,translogistica,TransLogistica Caspian,2019,174,4763,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001556,BAKI BEYNƏLXALQ AVTOVAĞZALI,Azərbaycan,MEDİA,1206,translogistica,TransLogistica Caspian,2019,174,4349,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001557,BAKI BEYNƏLXALQ DƏNİZ TİCARƏT LİMANI QSC,Azərbaycan,MEDİA,1102,translogistica,TransLogistica Caspian,2019,174,5064,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001558,"BOULEVARD HOTEL BAKU, AUTOGRAPH COLLECTION",Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4863,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001559,DÖVLƏT AVTOMOBİL NƏQLİYYATI XİDMƏTİ (DANX),Azərbaycan,MEDİA,1206,translogistica,TransLogistica Caspian,2019,174,4319,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001560,GILAN HOSPITALITY GROUP (QAFQAZ HOTELS & RESORTS),Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4290,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001561,GREENWICH TRAVEL CLUB,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4816,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001562,"INTOURIST HOTEL BAKU, AUTOGRAPH COLLECTION",Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4874,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001563,"AZƏRBAYCAN RESPUBLİKASININ NƏQLİYYAT, RABİTƏ VƏ YÜKSƏK TEXNOLOGİYALAR NAZİRLİYİ",Azərbaycan,MEDİA,1206,translogistica,TransLogistica Caspian,2019,174,4379,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001564,TRACECA HÖKUMƏTLƏRARASI KOMİSSİYASININ DAİMİ KATİBLİYİ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2019,174,4920,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001565,XALİQ FAİQOĞLU MMC,Azərbaycan,MEDİA,1034,translogistica,TransLogistica Caspian,2019,174,4777,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001566,İKRA LOGİSTİKA MMC,Azərbaycan,MEDİA,1104,translogistica,TransLogistica Caspian,2019,174,5291,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001567,İNNOVASİYALAR AGENTLİYİ,Azərbaycan,MEDİA,1206,translogistica,TransLogistica Caspian,2019,174,4331,https://translogistica.az/az/exhibitors-list/year/2019
expo-raw-001568,1 NEWS İNFORMASİYA AGENTLİYİ MMC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,4265,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001569,AZƏRBAYCAN DƏMİRYOLÇUSU,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,5450,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001570,CASPIAN ENERGY INTERNATIONAL MEDIA GROUP,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,4364,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001571,DİZEL.AZ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,5280,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001572,MAKINA.AZ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,5282,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001573,SALAMNEWS İNFORMASİYA AGENTLİYİ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,4267,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001574,ABŞERON LOGİSTİKA MƏRKƏZİ,Azərbaycan,MEDİA,T2324,translogistica,TransLogistica Caspian,2022,199,5511,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001575,ALLİANCE LOGİSTİCS LLC,Azərbaycan,MEDİA,T2314,translogistica,TransLogistica Caspian,2022,199,7240,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001576,AZƏRBAYCAN DƏMİR YOLLARI QSC,Azərbaycan,MEDİA,T2312,translogistica,TransLogistica Caspian,2022,199,5063,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001577,AZƏRBAYCAN RESPUBLİKASI SAHİBKARLAR (İŞƏGÖTÜRƏNLƏR) TƏŞKİLATLARI MİLLİ KONFEDERASİYASI,Azərbaycan,MEDİA,C2019,translogistica,TransLogistica Caspian,2022,199,4292,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001578,AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ (AZPROMO),Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,4289,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001579,ALAT FREE ECONOMİC ZONE LOGİSTİCS CENTER,Azərbaycan,MEDİA,T2314-1,translogistica,TransLogistica Caspian,2022,199,,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001580,BAKI BEYNƏLXALQ DƏNİZ TİCARƏT LİMANI QSC,Azərbaycan,MEDİA,T2313,translogistica,TransLogistica Caspian,2022,199,5064,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001581,DƏNİZ GƏMİÇİLİYİ REGİSTRİ MMC,Azərbaycan,MEDİA,1124,translogistica,TransLogistica Caspian,2022,199,4766,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001582,EL LOGİSTİCS GROUP QSC,Azərbaycan,MEDİA,T2318,translogistica,TransLogistica Caspian,2022,199,7305,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001583,GREENWICH TRAVEL CLUB,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,4816,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001584,HELLMANN WORLDWİDE LOGİSTİCS MMC,Azərbaycan,MEDİA,T2215,translogistica,TransLogistica Caspian,2022,199,7327,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001585,HILTON BAKU,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,7045,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001586,ONE TOUCH TRADE AND LOGİSTİCS MMC,Azərbaycan,MEDİA,T2042,translogistica,TransLogistica Caspian,2022,199,7307,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001587,SARA LOGİSTİCS,Azərbaycan,MEDİA,T2320,translogistica,TransLogistica Caspian,2022,199,6893,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001588,TRACECA HÖKUMƏTLƏRARASI KOMİSSİYASININ DAİMİ KATİBLİYİ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2022,199,4920,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001589,İKRA LOGİSTİKA MMC,Azərbaycan,MEDİA,T2321,translogistica,TransLogistica Caspian,2022,199,5291,https://translogistica.az/az/exhibitors-list/year/2022
expo-raw-001590,FİRST NYUS MEDİA MMC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2023,271,4265,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001591,AZƏRTAC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2023,271,4259,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001592,CASPİAN ENERGY CLUB,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2023,271,4932,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001593,FİNEKO AİA,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2023,271,4266,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001594,İTİCKET.AZ LLC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2023,271,4373,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001595,"""AVTO 999"" MMC",Azərbaycan,MEDİA,2T056,translogistica,TransLogistica Caspian,2023,271,276457,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001596,"""AZ-FİLTER"" MMC/TUC",Azərbaycan,MEDİA,2T048,translogistica,TransLogistica Caspian,2023,271,274638,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001597,ABŞERON LOGİSTİKA MƏRKƏZİ,Azərbaycan,MEDİA,2T334,translogistica,TransLogistica Caspian,2023,271,5511,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001598,ALATBAY INDUSTRIAL DEVELOPMENT AFEZCO,Azərbaycan,MEDİA,2T462,translogistica,TransLogistica Caspian,2023,271,8046,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001599,ALLIANCE LOGISTICS LLC,Azərbaycan,MEDİA,2T344,translogistica,TransLogistica Caspian,2023,271,7240,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001600,ALPORT BAKU MMC,Azərbaycan,MEDİA,2T442,translogistica,TransLogistica Caspian,2023,271,,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001601,BAKI BEYNƏLXALQ DƏNİZ TİCARƏT LİMANI QSC,Azərbaycan,MEDİA,2T454,translogistica,TransLogistica Caspian,2023,271,5064,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001602,CJ ICM LOGISTICS,Azərbaycan,MEDİA,2T440,translogistica,TransLogistica Caspian,2023,271,8042,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001603,DƏNİZ GƏMİÇİLİYİ REGİSTRİ MMC,Azərbaycan,MEDİA,2T046,translogistica,TransLogistica Caspian,2023,271,4766,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001604,EL LOGİSTİCS GROUP QSC,Azərbaycan,MEDİA,2T352,translogistica,TransLogistica Caspian,2023,271,7305,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001605,FORMAG-BAKU MMC,Azərbaycan,MEDİA,2T041,translogistica,TransLogistica Caspian,2023,271,273454,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001606,GREENWICH TRAVEL CLUB,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2023,271,4816,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001607,OCEAANİXX,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2023,271,273610,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001608,ONE TOUCH TRADE AND LOGİSTİCS,Azərbaycan,MEDİA,2T432,translogistica,TransLogistica Caspian,2023,271,274316,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001609,P&O MARİTİME LOGİSTİCS,Azərbaycan,MEDİA,2T430,translogistica,TransLogistica Caspian,2023,271,273191,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001610,PORTBONDED SERVİCES MMC,Azərbaycan,MEDİA,2T450,translogistica,TransLogistica Caspian,2023,271,7396,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001611,SARA LOGİSTİCS,Azərbaycan,MEDİA,2T320,translogistica,TransLogistica Caspian,2023,271,277996,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001612,STEVEDORİNG LLC,Azərbaycan,MEDİA,2T452,translogistica,TransLogistica Caspian,2023,271,7394,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001613,TEGETA MOTORS BAKU MMC,Azərbaycan,MEDİA,2T360,translogistica,TransLogistica Caspian,2023,271,7706,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001614,TEZ LOGİSTİCS MMC,Azərbaycan,MEDİA,2T052,translogistica,TransLogistica Caspian,2023,271,273362,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001615,YÜKTAKSİSİ.AZ MMC,Azərbaycan,MEDİA,2T444,translogistica,TransLogistica Caspian,2023,271,8006,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001616,İKRA LOGİSTİKA MMC,Azərbaycan,MEDİA,2T362,translogistica,TransLogistica Caspian,2023,271,5291,https://translogistica.az/az/exhibitors-list/year/2023
expo-raw-001617,1 NEWS İNFORMASİYA AGENTLİYİ MMC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4265,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001618,ASAN RADİO 100 FM,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4258,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001619,AZƏRTAC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4259,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001620,BUSİNESS TİME JURNALI,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,273808,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001621,CASPIAN ENERGY CLUB,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4932,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001622,FİNEKO AİA,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4266,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001623,KOMPASS AZƏRBAYCAN MMC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4368,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001624,VİSİON TV AZƏRBAYCAN,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,313538,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001625,166 LOGİSTİKA,Azərbaycan,MEDİA,2T048,translogistica,TransLogistica Caspian,2024,387,320699,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001626,ABSHERON EXPRESS,Azərbaycan,MEDİA,2T332-1,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001627,ABŞERON LOGİSTİKA MƏRKƏZİ,Azərbaycan,MEDİA,2T332,translogistica,TransLogistica Caspian,2024,387,5511,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001628,AG EXPRESS,Azərbaycan,MEDİA,2T332-2,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001629,AKBIS GROUP,Azərbaycan,MEDİA,2T052-1,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001630,ALLIANCE LOGISTICS,Azərbaycan,MEDİA,2T432-1,translogistica,TransLogistica Caspian,2024,387,310151,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001631,ALLIANCE MULTIMODAL LLC,Azərbaycan,MEDİA,2T432,translogistica,TransLogistica Caspian,2024,387,310150,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001632,ALPORT BAKU,Azərbaycan,MEDİA,2T422,translogistica,TransLogistica Caspian,2024,387,315093,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001633,APA GROUP,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001634,APA GROUP,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001635,APA GROUP,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001636,ATƏŞGAH  SIĞORTA ŞIRKƏTI ASC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001637,AZEXPOMONTAGE,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4283,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001638,AZƏRBAYCAN DƏMIR YOLLARI QSC,Azərbaycan,MEDİA,2T350,translogistica,TransLogistica Caspian,2024,387,310497,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001639,AZƏRBAYCAN RESPUBLIKASI RƏQƏMSAL İNKİŞAF VƏ NƏQLİYYAT NAZİRLİYİ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001640,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT GÖMRÜK KOMİTƏSİ,Azərbaycan,MEDİA,2T214,translogistica,TransLogistica Caspian,2024,387,313683,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001641,AZƏRBAYCAN RESPUBLİKASININ KİÇİK VƏ ORTA BİZNESİN İNKİŞAFI AGENTLİYİ,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4316,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001642,AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ (AZPROMO),Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,4289,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001643,AZƏRBAYCAN SƏRGİ TƏŞKİLATÇILARI ASSOSİASİYASI,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,302256,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001644,AZƏRBAYCAN RESPUBLIKASI SAHIBKARLAR (İŞƏGÖTÜRƏNLƏR) TƏŞKILATLARI MILLI KONFEDERASIYASI,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001645,BAKI BEYNƏLXALQ DƏNİZ TİCARƏT LİMANI QSC,Azərbaycan,MEDİA,2T452,translogistica,TransLogistica Caspian,2024,387,5064,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001646,BAKU EXPO CENTER,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001647,CARGONYX LLC,Azərbaycan,MEDİA,2T064,translogistica,TransLogistica Caspian,2024,387,305623,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001648,CASPIAN YÜK DAŞIMA XIDMƏTLƏRI,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001649,CJ ICM LOGISTICS,Azərbaycan,MEDİA,2T440,translogistica,TransLogistica Caspian,2024,387,8042,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001650,DƏNİZ GƏMİÇİLİYİ REGİSTRİ MMC,Azərbaycan,MEDİA,2T070,translogistica,TransLogistica Caspian,2024,387,310660,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001651,EL LOGİSTİCS GROUP QSC,Azərbaycan,MEDİA,2T352,translogistica,TransLogistica Caspian,2024,387,7305,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001652,EVAKUATOR.AZ ММC,Azərbaycan,MEDİA,2T320,translogistica,TransLogistica Caspian,2024,387,8006,https://translogistica.az/az/exhibitors-list/year/2024
expo-raw-001653,FNK SERVICES AND CONSULTING LLC,Azərbaycan,MEDİA,-,translogistica,TransLogistica Caspian,2024,387,,https://translogistica.az/az/exhibitors-list/year/2024
