id,name,entry_type,letter_group,org_kind,wikipedia_url,category_path,category_paths,found_in_category_url,source,source_url
gov-0038,Mədəniyyət Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/M%C9%99d%C9%99niyy%C9%99t_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Mədəniyyət Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0039,Mənəvi Dəyərlərin Təbliği Fondu,organization,,fund,https://az.wikipedia.org/wiki/M%C9%99n%C9%99vi_D%C9%99y%C9%99rl%C9%99rin_T%C9%99bli%C4%9Fi_Fondu,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri > Azərbaycan Dini Qurumlarla İş üzrə Dövlət Komitəsi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0040,Satınalmalar üzrə Dövlət Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/Sat%C4%B1nalmalar_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0041,Sosial Tədqiqatlar Mərkəzi (Azərbaycan),organization,,center,https://az.wikipedia.org/wiki/Sosial_T%C9%99dqiqatlar_M%C9%99rk%C9%99zi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0042,Strateji Obyektlərin Mühafizəsi Dövlət Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/Strateji_Obyektl%C9%99rin_M%C3%BChafiz%C9%99si_D%C3%B6vl%C9%99t_Agentliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0043,Sumqayıt Şəhər Məhkəməsi,organization,,court,https://az.wikipedia.org/wiki/Sumqay%C4%B1t_%C5%9E%C9%99h%C9%99r_M%C9%99hk%C9%99m%C9%99si,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Mədəniyyət Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0044,Tibbi Ərazi Bölmələrini İdarəetmə Birliyi,organization,,public_entity,https://az.wikipedia.org/wiki/Tibbi_%C6%8Frazi_B%C3%B6lm%C9%99l%C9%99rini_%C4%B0dar%C9%99etm%C9%99_Birliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0045,Tikintidə Təhlükəsizliyə Nəzarət Dövlət Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/Tikintid%C9%99_T%C9%99hl%C3%BCk%C9%99sizliy%C9%99_N%C9%99zar%C9%99t_D%C3%B6vl%C9%99t_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0046,Vətəndaşlara Xidmət və Sosial İnnovasiyalar üzrə Dövlət Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/V%C9%99t%C9%99nda%C5%9Flara_Xidm%C9%99t_v%C9%99_Sosial_%C4%B0nnovasiyalar_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Agentliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0047,Xarici Kəşfiyyat Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/Xarici_K%C9%99%C5%9Ffiyyat_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0048,Xüsusi Dövlət Mühafizə Xidməti,organization,,state_service,https://az.wikipedia.org/wiki/X%C3%BCsusi_D%C3%B6vl%C9%99t_M%C3%BChafiz%C9%99_Xidm%C9%99ti,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0049,Xüsusi Rabitə və İnformasiya Təhlükəsizliyi Dövlət Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/X%C3%BCsusi_Rabit%C9%99_v%C9%99_%C4%B0nformasiya_T%C9%99hl%C3%BCk%C9%99sizliyi_D%C3%B6vl%C9%99t_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0050,Əmlak Məsələləri Dövlət Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/%C6%8Fmlak_M%C9%99s%C9%99l%C9%99l%C9%99ri_D%C3%B6vl%C9%99t_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan Əmlak Məsələləri üzrə Dövlət Komitəsi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0051,"Şəki ""ABAD"" Keramika və Tətbiqi Sənət Mərkəzi",organization,,center,https://az.wikipedia.org/wiki/%C5%9E%C9%99ki_%22ABAD%22_Keramika_v%C9%99_T%C9%99tbiqi_S%C9%99n%C9%99t_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları > ABAD,Azərbaycanın dövlət təşkilatları > ABAD,https://az.wikipedia.org/wiki/Kateqoriya%3AABAD,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0052,Azərbaycan Dövlət Su Ehtiyatları Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_D%C3%B6vl%C9%99t_Su_Ehtiyatlar%C4%B1_Agentliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan Dövlət Su Ehtiyatları Agentliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan Dövlət Su Ehtiyatları Agentliyi | Azərbaycanın dövlət təşkilatları > Azərbaycan Respublikası Meliorasiya və Su Təsərrüfatı Açıq Səhmdar Cəmiyyəti,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_D%C3%B6vl%C9%99t_Su_Ehtiyatlar%C4%B1_Agentliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0053,Regional Su Meliorasiya Xidməti,organization,,state_service,https://az.wikipedia.org/wiki/Regional_Su_Meliorasiya_Xidm%C9%99ti,Azərbaycanın dövlət təşkilatları > Azərbaycan Dövlət Su Ehtiyatları Agentliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan Dövlət Su Ehtiyatları Agentliyi | Azərbaycanın dövlət təşkilatları > Azərbaycan Respublikası Meliorasiya və Su Təsərrüfatı Açıq Səhmdar Cəmiyyəti,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_D%C3%B6vl%C9%99t_Su_Ehtiyatlar%C4%B1_Agentliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0054,Su və Meliorasiya Kompleksinin Layihələndirilməsi İnstitutu,organization,,state_body,https://az.wikipedia.org/wiki/Su_v%C9%99_Meliorasiya_Kompleksinin_Layih%C9%99l%C9%99ndirilm%C9%99si_%C4%B0nstitutu,Azərbaycanın dövlət təşkilatları > Azərbaycan Dövlət Su Ehtiyatları Agentliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan Dövlət Su Ehtiyatları Agentliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_D%C3%B6vl%C9%99t_Su_Ehtiyatlar%C4%B1_Agentliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0055,Azərbaycan Respublikası seçki dairələri,organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Respublikas%C4%B1_se%C3%A7ki_dair%C9%99l%C9%99ri,Azərbaycanın dövlət təşkilatları > Azərbaycan Mərkəzi Seçki Komissiyası,Azərbaycanın dövlət təşkilatları > Azərbaycan Mərkəzi Seçki Komissiyası,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C9%99rk%C9%99zi_Se%C3%A7ki_Komissiyas%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0056,Mərkəzi Seçki Komissiyası (Azərbaycan),organization,,commission,https://az.wikipedia.org/wiki/M%C9%99rk%C9%99zi_Se%C3%A7ki_Komissiyas%C4%B1_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Mərkəzi Seçki Komissiyası,Azərbaycanın dövlət təşkilatları > Azərbaycan Mərkəzi Seçki Komissiyası,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C9%99rk%C9%99zi_Se%C3%A7ki_Komissiyas%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0057,Azərbaycan Mərkəzi Seçki Komissiyası sədrlərinin siyahısı,organization,,commission,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_M%C9%99rk%C9%99zi_Se%C3%A7ki_Komissiyas%C4%B1_s%C9%99drl%C9%99rinin_siyah%C4%B1s%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycan Mərkəzi Seçki Komissiyası > Azərbaycan Mərkəzi Seçki Komissiyasının sədrləri,Azərbaycanın dövlət təşkilatları > Azərbaycan Mərkəzi Seçki Komissiyası > Azərbaycan Mərkəzi Seçki Komissiyasının sədrləri,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C9%99rk%C9%99zi_Se%C3%A7ki_Komissiyas%C4%B1n%C4%B1n_s%C9%99drl%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0058,Əli Kərimov (dövlət xadimi),organization,,state_body,https://az.wikipedia.org/wiki/%C6%8Fli_K%C9%99rimov_%28d%C3%B6vl%C9%99t_xadimi%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Mərkəzi Seçki Komissiyası > Azərbaycan Mərkəzi Seçki Komissiyasının sədrləri,Azərbaycanın dövlət təşkilatları > Azərbaycan Mərkəzi Seçki Komissiyası > Azərbaycan Mərkəzi Seçki Komissiyasının sədrləri,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_M%C9%99rk%C9%99zi_Se%C3%A7ki_Komissiyas%C4%B1n%C4%B1n_s%C9%99drl%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0059,Azərbaycan Dövlət Tərcümə Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_D%C3%B6vl%C9%99t_T%C9%99rc%C3%BCm%C9%99_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti | Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Dövlət Tərcümə Mərkəzi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Nazirl%C9%99r_Kabineti,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0060,Azərbaycan Respublikasının Nazirlər Kabineti yanında Terminologiya Komissiyası,organization,,commission,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Respublikas%C4%B1n%C4%B1n_Nazirl%C9%99r_Kabineti_yan%C4%B1nda_Terminologiya_Komissiyas%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Nazirl%C9%99r_Kabineti,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0061,Milli Arxiv İdarəsi (Azərbaycan),organization,,state_body,https://az.wikipedia.org/wiki/Milli_Arxiv_%C4%B0dar%C9%99si_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti | Azərbaycanın dövlət təşkilatları > Azərbaycan Respublikası Milli Arxiv İdarəsi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Respublikas%C4%B1_Milli_Arxiv_%C4%B0dar%C9%99si,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0062,Nazirlər Kabineti (Azərbaycan),organization,,state_body,https://az.wikipedia.org/wiki/Nazirl%C9%99r_Kabineti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Nazirl%C9%99r_Kabineti,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0063,Ərazilərin Bərpası və Yenidən Qurulması üzrə Agentlik (Azərbaycan),organization,,state_body,https://az.wikipedia.org/wiki/%C6%8Frazil%C9%99rin_B%C9%99rpas%C4%B1_v%C9%99_Yenid%C9%99n_Qurulmas%C4%B1_%C3%BCzr%C9%99_Agentlik_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Nazirl%C9%99r_Kabineti,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0064,"Ailə, Qadın və Uşaq Problemləri üzrə Dövlət Komitəsi",organization,,committee,https://az.wikipedia.org/wiki/Ail%C9%99%2C_Qad%C4%B1n_v%C9%99_U%C5%9Faq_Probleml%C9%99ri_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Komit%C9%99si,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Respublikas%C4%B1n%C4%B1n_d%C3%B6vl%C9%99t_komit%C9%99l%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0065,Diasporla İş üzrə Dövlət Komitəsi (Azərbaycan),organization,,committee,https://az.wikipedia.org/wiki/Diasporla_%C4%B0%C5%9F_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Komit%C9%99si_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri | Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri > Azərbaycan Diasporla İş üzrə Dövlət Komitəsi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Respublikas%C4%B1n%C4%B1n_d%C3%B6vl%C9%99t_komit%C9%99l%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0066,Dövlət Müdafiə Komitəsi (Azərbaycan),organization,,committee,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_M%C3%BCdafi%C9%99_Komit%C9%99si_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Respublikas%C4%B1n%C4%B1n_d%C3%B6vl%C9%99t_komit%C9%99l%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0067,Dövlət Statistika Komitəsi (Naxçıvan),organization,,committee,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_Statistika_Komit%C9%99si_%28Nax%C3%A7%C4%B1van%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Respublikas%C4%B1n%C4%B1n_d%C3%B6vl%C9%99t_komit%C9%99l%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0068,"Standartlaşdırma, Metrologiya və Patent üzrə Dövlət Komitəsi (Azərbaycan)",organization,,committee,https://az.wikipedia.org/wiki/Standartla%C5%9Fd%C4%B1rma%2C_Metrologiya_v%C9%99_Patent_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Komit%C9%99si_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri,"Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri | Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri > Azərbaycan Standartlaşdırma, Metrologiya və Patent üzrə Dövlət Komitəsi",https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Respublikas%C4%B1n%C4%B1n_d%C3%B6vl%C9%99t_komit%C9%99l%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0069,Azərbaycan Diasporla İş üzrə Dövlət Komitəsinin sədrlərinin siyahısı,organization,,committee,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Diasporla_%C4%B0%C5%9F_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Komit%C9%99sinin_s%C9%99drl%C9%99rinin_siyah%C4%B1s%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri > Azərbaycan Diasporla İş üzrə Dövlət Komitəsi,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri > Azərbaycan Diasporla İş üzrə Dövlət Komitəsi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Diasporla_%C4%B0%C5%9F_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Komit%C9%99si,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0070,"Nazim İbrahimov (dövlət xadimi, 1963)",organization,,state_body,https://az.wikipedia.org/wiki/Nazim_%C4%B0brahimov_%28d%C3%B6vl%C9%99t_xadimi%2C_1963%29,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri > Azərbaycan Diasporla İş üzrə Dövlət Komitəsi,Azərbaycanın dövlət təşkilatları > Azərbaycan Nazirlər Kabineti > Azərbaycan Respublikasının dövlət komitələri > Azərbaycan Diasporla İş üzrə Dövlət Komitəsi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Diasporla_%C4%B0%C5%9F_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Komit%C9%99si,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
